STOP_NAME,STOP_ID,STOP_LAT,STOP_LON
S+U Jungfernheide Bhf (Berlin),710009950056,52.530431000000,13.300135000000
S Lichtenrade (Berlin),160000011511,52.387676000000,13.396234000000
S+U Warschauer Str. (Berlin),060120004624,52.505765000000,13.449159000000
S+U Berlin Hauptbahnhof (tief),710009003200,52.525042000000,13.369386000000
S Suedkreuz Bhf (Berlin),710009058101,52.475468000000,13.365579000000
S+U Potsdamer Platz Bhf (Berlin),710009100020,52.509340000000,13.376454000000
S+U Alexanderplatz Bhf (Berlin),710009100003,52.521512000000,13.411267000000
S+U Friedrichstr. Bhf (Berlin),710009100001,52.520270000000,13.387153000000
S Ostbahnhof (Berlin),710009120005,52.510001000000,13.435747000000
S+U Jungfernheide Bhf (Berlin),710009020201,52.530431000000,13.300135000000
S Lichterfelde Ost Bhf (Berlin),710009064301,52.429098000000,13.328078000000
S+U Berlin Hauptbahnhof,710009003201,52.525847000000,13.368924000000
S Spandau Bhf (Berlin),710009029101,52.534798000000,13.197477000000
S+U Zoologischer Garten Bhf (Berlin),710009023201,52.506921000000,13.332707000000
S Koepenick (Berlin) [Tram Stellingdamm],900000180701,52.458934000000,13.580934000000
S Schoeneweide (Berlin) [Vorplatz],900000192701,52.455425000000,13.511839000000
S+U Neukoelln (Berlin) [U7],900000078272,52.468764000000,13.441909000000
S+U Neukoelln (Berlin) [Bus],900000078273,52.469571000000,13.442083000000
S+U Rathaus Steglitz (Berlin) [U9],900000062781,52.456438000000,13.319986000000
S+U Rathaus Steglitz (Berlin) [Bus SchloÌÙstr.],900000062782,52.456755000000,13.320584000000
S+U Rathaus Steglitz (Berlin) [Bus Albrechtstr.],900000062784,52.456680000000,13.321685000000
S+U Lichtenberg (Berlin) [U5],900000160701,52.511135000000,13.498495000000
S+U Lichtenberg (Berlin) [Bus],900000160702,52.510388000000,13.499467000000
S+U Lichtenberg (Berlin) [N50],900000160704,52.510442000000,13.501605000000
S+U Gesundbrunnen Bhf (Berlin),710009007102,52.548637000000,13.388372000000
S Lichterfelde West (Berlin) [Bus],900000066171,52.443116000000,13.296659000000
U Alt-Mariendorf (Berlin) [Bus Alt-Mariendorf],900000070701,52.440233000000,13.387504000000
U Alt-Mariendorf (Berlin) [Bus Frieden-/ReiÌÙeckstr.],900000070702,52.438965000000,13.387611000000
S+U Alexanderplatz (Berlin) [U2],900000100703,52.522078000000,13.413598000000
S+U Alexanderplatz (Berlin) [U5],900000100704,52.521607000000,13.413111000000
S+U Alexanderplatz (Berlin) [U8],900000100705,52.521619000000,13.412125000000
S Lichterfelde Sued (Berlin) [Bus Fuerstenstr.],900000064279,52.411098000000,13.308564000000
S Lichterfelde Sued (Berlin) [Bus RÌ©aumurstr.],900000064278,52.410986000000,13.311397000000
S Karlshorst (Berlin) [Tram Ri. Tierpark],900000162701,52.483052000000,13.525874000000
S Karlshorst (Berlin) [Tram Ri. Schoeneweide],900000162702,52.482409000000,13.525601000000
S Karlshorst (Berlin) [Bus Stolzenfelsstr.],900000162703,52.481431000000,13.526156000000
U Haselhorst/Daumstr. (Berlin),900000034170,52.539580000000,13.232362000000
Schoenefeld (bei Berlin), Cargo Center,160000014601,52.368427000000,13.520171000000
Schoenefeld (bei Berlin), Cargo Center,900000260541,52.368427000000,13.520171000000
S+U Warschauer Str. (Berlin),060120004622,52.505765000000,13.449159000000
U Naturkundemuseum (Berlin) [Invalidenstr.],900000100709,52.530339000000,13.382224000000
U Naturkundemuseum (Berlin) [Chausseestr.],900000100710,52.530277000000,13.383740000000
U Oranienburger Tor (Berlin) [Tram/Bus],900000100719,52.524641000000,13.387644000000
U Oranienburger Tor (Berlin) [Linienstr.],900000100819,52.526099000000,13.388250000000
S Gruenau (Berlin) [Adlergestell],900000186701,52.413131000000,13.575091000000
S Gruenau (Berlin) [Wassersportallee],900000186702,52.414014000000,13.574902000000
S Gruenau (Berlin) [Busendstelle],900000186703,52.412986000000,13.571750000000
S Gruenau (Berlin) [Richterstr.],900000186704,52.412412000000,13.573008000000
S Mahlsdorf (Berlin) [Bus Hoenower Str.],900000176701,52.511920000000,13.612563000000
S Mahlsdorf (Berlin) [Tram Bus Treskowstr.],900000176702,52.511254000000,13.610653000000
S Treptower Park (Berlin) [Bus Puschkinallee],900000190701,52.492130000000,13.461800000000
S Treptower Park (Berlin) [Bus Treptowers],900000190702,52.494191000000,13.461530000000
S Lichtenrade (Berlin) [Bus Bahnhofstr.],900000074701,52.386680000000,13.397956000000
S Lichtenrade (Berlin) [Bus Prinzessinnenstr.],900000074702,52.386691000000,13.396238000000
S+U Rathaus Spandau (Berlin) [Bus Seegef. Str.],900000029371,52.534920000000,13.198747000000
U Turmstr. (Berlin) [Bus Turmstr.],900000003174,52.526300000000,13.341988000000
U Turmstr. (Berlin) [Bus Stromstr.],900000003175,52.525812000000,13.343019000000
U Turmstr. (Berlin) [Bus Alt-Moabit],900000003176,52.525510000000,13.341934000000
U Osloer Str./Tromsoeer Str. (Berlin),900000009272,52.558016000000,13.372492000000
U Kottbusser Tor (Berlin) [Bus Adalbertstr.],900000013172,52.499894000000,13.418379000000
U Kottbusser Tor (Berlin) [Bus Reichenbg. Str.],900000013173,52.499446000000,13.416759000000
U Kottbusser Tor (Berlin) [Bus Kottbusser Str.],900000013174,52.498304000000,13.419005000000
U Mehringdamm. (Berlin),900000017171,52.492772000000,13.388392000000
S Stresow (Berlin) [Vorplatz],900000030272,52.532267000000,13.208667000000
S Buch (Berlin) [Am Sandhaus],900000135701,52.638221000000,13.489670000000
S Plaenterwald (Berlin) [Bus Koepenicker Landstr.],900000191802,52.479672000000,13.475709000000
Schoenefeld (bei Berlin), Waltersdorfer Chaussee,160000013493,52.396875000000,13.517888000000
U Hermannplatz (Berlin) [Bus Ostseite],900000078170,52.487104000000,13.425122000000
U Hermannplatz (Berlin) [Bus Westseite],900000078171,52.486978000000,13.424426000000
U Fehrbelliner Platz (Berlin),070101000001,52.490201000000,13.314519000000
U Blissestr. (Berlin),070101000002,52.486478000000,13.320545000000
U Breitenbachplatz (Berlin),070101000010,52.467342000000,13.309276000000
U Dahlem-Dorf (Berlin),070101000015,52.457695000000,13.290011000000
U Hermannplatz/Urbanstr. (Berlin),070101000020,52.488028000000,13.424578000000
S Zehlendorf (Berlin),070101000055,52.431209000000,13.259227000000
U Dahlem-Dorf (Berlin),070101000067,52.457695000000,13.290011000000
U Breitenbachplatz (Berlin),070101000070,52.467342000000,13.309276000000
S Lichterfelde Sued (Berlin) [Bus RÌ©aumurstr.],070101000076,52.410986000000,13.311397000000
U Blissestr. (Berlin),070101000078,52.486478000000,13.320545000000
U Fehrbelliner Platz (Berlin),070101000079,52.490201000000,13.314519000000
S Lichterfelde Sued (Berlin) [Bus RÌ©aumurstr.],070101000080,52.410986000000,13.311397000000
S+U Rathaus Steglitz (Berlin) [Bus SchloÌÙstr.],070101000090,52.456755000000,13.320584000000
U SchloÌÙstr. (Berlin),070101000092,52.461183000000,13.324836000000
U Walther-Schreiber-Platz (Berlin),070101000093,52.464998000000,13.328409000000
S+U Berlin Hauptbahnhof,070101000100,52.525847000000,13.368924000000
S+U Berlin Hauptbahnhof,070101000108,52.525847000000,13.368924000000
S+U Berlin Hauptbahnhof,070101000110,52.525847000000,13.368924000000
S Marienfelde (Berlin),070101000117,52.423816000000,13.375022000000
U Wittenau (Berlin) [Bus],070101000135,52.595509000000,13.333300000000
U Blissestr. (Berlin),070101000140,52.486478000000,13.320545000000
S+U Berlin Hauptbahnhof,070101000150,52.525847000000,13.368924000000
S Feuerbachstr. (Berlin),070101000151,52.463578000000,13.332412000000
S Wannsee Bhf (Berlin),070101000152,52.421457000000,13.179099000000
U Walther-Schreiber-Platz (Berlin),070101000153,52.464998000000,13.328409000000
U SchloÌÙstr. (Berlin),070101000154,52.461183000000,13.324836000000
U Krumme Lanke (Berlin),070101000171,52.442615000000,13.240360000000
U Krumme Lanke (Berlin),070101000174,52.442615000000,13.240360000000
S Mexikoplatz (Berlin),070101000175,52.437166000000,13.232060000000
S Wannsee Bhf (Berlin),070101000186,52.421457000000,13.179099000000
S Wannsee Bhf (Berlin),070101000198,52.421457000000,13.179099000000
S Mexikoplatz (Berlin),070101000209,52.437166000000,13.232060000000
U Krumme Lanke (Berlin),070101000210,52.442615000000,13.240360000000
S Zehlendorf (Berlin),070101000217,52.431209000000,13.259227000000
U Rathaus Neukoelln (Berlin),070101000226,52.481146000000,13.434807000000
U Rathaus Neukoelln (Berlin),070101000227,52.481146000000,13.434807000000
U Boddinstr. (Berlin),070101000231,52.479745000000,13.425782000000
U Seestr. (Berlin),070101000235,52.550470000000,13.351969000000
S+U Heidelberger Platz (Berlin),070101000254,52.479446000000,13.311843000000
S Hohenzollerndamm (Berlin),070101000255,52.488337000000,13.300714000000
U Platz der Luftbruecke (Berlin),070101000256,52.485669000000,13.387799000000
U Wittenbergplatz (Berlin),070101000295,52.502109000000,13.342561000000
U Uhlandstr. (Berlin),070101000296,52.502742000000,13.326233000000
U Neu-Westend (Berlin),070101000311,52.516409000000,13.259910000000
S Messe Nord/ICC (Berlin),070101000316,52.506454000000,13.283043000000
S Halensee (Berlin),070101000321,52.496698000000,13.290151000000
S Hohenzollerndamm (Berlin),070101000337,52.488337000000,13.300714000000
S+U Heidelberger Platz (Berlin),070101000344,52.479446000000,13.311843000000
S Messe Nord/ICC (Berlin),070101000345,52.506454000000,13.283043000000
S Halensee (Berlin),070101000357,52.496698000000,13.290151000000
S Halensee (Berlin),070101000360,52.496698000000,13.290151000000
S Lichterfelde West (Berlin) [Bus],070101000362,52.443116000000,13.296659000000
S Messe Nord/ICC (Berlin),070101000365,52.506454000000,13.283043000000
U Neu-Westend (Berlin),070101000370,52.516409000000,13.259910000000
U Kaiserdamm (Berlin),070101000373,52.509985000000,13.281695000000
U Rohrdamm (Berlin),070101000375,52.536904000000,13.262870000000
S Halensee (Berlin),070101000399,52.496698000000,13.290151000000
U Paracelsus-Bad/Aroser Allee (Berlin),070101000412,52.574002000000,13.350806000000
U Paracelsus-Bad (Berlin),070101000413,52.574534000000,13.347532000000
U Guentzelstr. (Berlin),070101000420,52.491992000000,13.331210000000
U Paracelsus-Bad/Aroser Allee (Berlin),070101000470,52.574002000000,13.350806000000
U Seestr. (Berlin),070101000477,52.550470000000,13.351969000000
U Uhlandstr. (Berlin),070101000479,52.502742000000,13.326233000000
U Alt-Tempelhof (Berlin),070101000486,52.465930000000,13.385796000000
U Alt-Tempelhof (Berlin),070101000493,52.465930000000,13.385796000000
U Borsigwerke (Berlin),070101000494,52.582139000000,13.290122000000
U Holzhauser Str. (Berlin),070101000496,52.576252000000,13.295083000000
S Buckower Chaussee (Berlin),070101000513,52.410919000000,13.382689000000
U Haselhorst (Berlin),070101000528,52.538718000000,13.232309000000
U Haselhorst/Daumstr. (Berlin),070101000529,52.539580000000,13.232362000000
U Holzhauser Str. (Berlin),070101000542,52.576252000000,13.295083000000
U Borsigwerke (Berlin),070101000544,52.582139000000,13.290122000000
U Alt-Tempelhof (Berlin),070101000549,52.465930000000,13.385796000000
S+U Jungfernheide Bhf (Berlin),070101000569,52.530431000000,13.300135000000
U Alt-Tempelhof (Berlin),070101000589,52.465930000000,13.385796000000
U Holzhauser Str. (Berlin),070101000591,52.576252000000,13.295083000000
U Haselhorst (Berlin),070101000592,52.538718000000,13.232309000000
S+U Innsbrucker Platz (Berlin),070101000594,52.478100000000,13.342875000000
S+U Rathaus Spandau (Berlin),070101000599,52.535798000000,13.199891000000
S Nikolassee (Berlin),070101000601,52.431210000000,13.193298000000
U Hansaplatz (Berlin),070101000609,52.518111000000,13.342165000000
U Rudow (Berlin),070101000616,52.415714000000,13.496527000000
U Rudow (Berlin),070101000617,52.415714000000,13.496527000000
U Kurfuerstendamm (Berlin),070101000621,52.503763000000,13.331419000000
S Sonnenallee (Berlin),070101000631,52.473843000000,13.455986000000
U Nollendorfplatz (Berlin),070101000640,52.499644000000,13.353825000000
U Nollendorfplatz (Berlin),070101000641,52.499644000000,13.353825000000
U Hansaplatz (Berlin),070101000645,52.518111000000,13.342165000000
U Voltastr. (Berlin),070101000653,52.541930000000,13.393157000000
S Nikolassee (Berlin),070101000660,52.431210000000,13.193298000000
S Lichterfelde Sued (Berlin) [Bus RÌ©aumurstr.],070101000662,52.410986000000,13.311397000000
U Dahlem-Dorf (Berlin),070101000679,52.457695000000,13.290011000000
S+U Rathaus Steglitz (Berlin) [Bus Albrechtstr.],070101000695,52.456680000000,13.321685000000
U Turmstr. (Berlin) [Bus Turmstr.],070101000700,52.526300000000,13.341988000000
S Marienfelde (Berlin),070101000715,52.423816000000,13.375022000000
U Scharnweberstr. (Berlin),070101000725,52.567111000000,13.311524000000
U Breitenbachplatz (Berlin),070101000736,52.467342000000,13.309276000000
U Altstadt Spandau (Berlin),070101000746,52.539161000000,13.206763000000
U Kurfuerstenstr. (Berlin),070101000791,52.499778000000,13.362857000000
U Altstadt Spandau (Berlin),070101000793,52.539161000000,13.206763000000
S Waidmannslust (Berlin),070101000806,52.606814000000,13.320549000000
S Waidmannslust (Berlin),070101000820,52.606814000000,13.320549000000
S Suedende (Berlin),070101000828,52.448899000000,13.354077000000
S Attilastr. (Berlin),070101000829,52.447298000000,13.361177000000
S Attilastr. (Berlin),070101000838,52.447298000000,13.361177000000
S Suedende (Berlin),070101000839,52.448899000000,13.354077000000
U Ernst-Reuter-Platz (Berlin),070101000842,52.511582000000,13.322581000000
U Dahlem-Dorf (Berlin),070101000843,52.457695000000,13.290011000000
S Heerstr. (Berlin),070101000846,52.508273000000,13.258514000000
S+U Zoologischer Garten Bhf (Berlin),070101000847,52.506921000000,13.332707000000
S Heerstr. (Berlin),070101000853,52.508273000000,13.258514000000
S+U Jungfernheide Bhf (Berlin),070101000856,52.530431000000,13.300135000000
S+U Zoologischer Garten/Jebensstr. (Berlin),070101000857,52.507126000000,13.330430000000
U Britz-Sued (Berlin),070101000858,52.437076000000,13.447668000000
U Adenauerplatz (Berlin),070101000864,52.500086000000,13.307348000000
U Amrumer Str. (Berlin),070101000865,52.542202000000,13.349534000000
U Amrumer Str. (Berlin),070101000870,52.542202000000,13.349534000000
U Adenauerplatz (Berlin),070101000871,52.500086000000,13.307348000000
U Kurfuerstendamm (Berlin),070101000872,52.503763000000,13.331419000000
U Friedrich-Wilhelm-Platz (Berlin),070101000893,52.471439000000,13.328676000000
U Ruedesheimer Platz (Berlin),070101000895,52.472462000000,13.314387000000
U Ruedesheimer Platz (Berlin),070101000909,52.472462000000,13.314387000000
U Friedrich-Wilhelm-Platz (Berlin),070101000911,52.471439000000,13.328676000000
U Wilmersdorfer Str./Kantstr. (Berlin),070101000923,52.506641000000,13.307056000000
U Wittenbergplatz (Berlin),070101000926,52.502109000000,13.342561000000
U Buelowstr. (Berlin),070101000927,52.497627000000,13.362456000000
U Kurfuerstendamm (Berlin),070101000929,52.503763000000,13.331419000000
U Osloer Str. (Berlin),070101000950,52.557107000000,13.373279000000
U Boddinstr. (Berlin),070101000955,52.479745000000,13.425782000000
S Julius-Leber-Bruecke (Berlin),070101000958,52.486263000000,13.360775000000
U Leopoldplatz (Berlin),070101000959,52.546493000000,13.359395000000
U Konstanzer Str. (Berlin),070101000967,52.493567000000,13.310084000000
S+U Innsbrucker Platz (Berlin),070101000981,52.478100000000,13.342875000000
S Julius-Leber-Bruecke (Berlin),070101000987,52.486263000000,13.360775000000
U Mehringdamm (Berlin),070101001002,52.493567000000,13.388140000000
U Berliner Str. (Berlin),070101001005,52.487047000000,13.331355000000
S Frohnau (Berlin),070101001014,52.632958000000,13.289564000000
U Blissestr./Uhlandstr. (Berlin),070101001029,52.486478000000,13.322487000000
S Frohnau (Berlin),070101001045,52.632958000000,13.289564000000
S Frohnau (Berlin),070101001051,52.632958000000,13.289564000000
S+U Yorckstr. S2 S25 S26 U7 (Berlin),070101001069,52.492323000000,13.372226000000
S+U Yorckstr. S2 S25 S26 U7 (Berlin),070101001070,52.492323000000,13.372226000000
S+U Zoologischer Garten/Jebensstr. (Berlin),070101001071,52.507126000000,13.330430000000
U Platz der Luftbruecke (Berlin),070101001073,52.485669000000,13.387799000000
U Platz der Luftbruecke (Berlin),070101001074,52.485669000000,13.387799000000
U Hohenzollernplatz (Berlin),070101001086,52.493833000000,13.324051000000
U Gneisenaustr. (Berlin),070101001087,52.491252000000,13.395382000000
S Lichtenrade (Berlin) [Bus Bahnhofstr.],070101001088,52.386680000000,13.397956000000
U Walther-Schreiber-Platz (Berlin),070101001100,52.464998000000,13.328409000000
U Scharnweberstr. (Berlin),070101001111,52.567111000000,13.311524000000
S Lichterfelde Ost Bhf (Berlin),070101001121,52.429098000000,13.328078000000
U Wittenau (Berlin) [Bus],070101001122,52.595509000000,13.333300000000
U Scharnweberstr. (Berlin),070101001125,52.567111000000,13.311524000000
U Richard-Wagner-Platz (Berlin),070101001126,52.517154000000,13.307221000000
U Richard-Wagner-Platz (Berlin),070101001130,52.517154000000,13.307221000000
U Alt-Mariendorf (Berlin) [Bus Frieden-/ReiÌÙeckstr.],070101001134,52.438965000000,13.387611000000
U Sophie-Charlotte-Platz (Berlin),070101001143,52.510970000000,13.297463000000
U Bismarckstr. (Berlin),070101001147,52.511543000000,13.305335000000
U Residenzstr. (Berlin),070101001157,52.570843000000,13.360635000000
U Fehrbelliner Platz (Berlin),070101001158,52.490201000000,13.314519000000
S+U Rathaus Steglitz/Kreisel (Berlin),070101001163,52.455889000000,13.320852000000
U Alt-Mariendorf [Busendstelle] (Berlin),070101001164,52.439644000000,13.391134000000
U Deutsche Oper (Berlin),070101001173,52.511827000000,13.309420000000
U Bismarckstr. (Berlin),070101001174,52.511543000000,13.305335000000
U Sophie-Charlotte-Platz (Berlin),070101001175,52.510970000000,13.297463000000
U Kaiserdamm (Berlin),070101001176,52.509985000000,13.281695000000
U Deutsche Oper (Berlin),070101001179,52.511827000000,13.309420000000
U Berliner Str. (Berlin),070101001180,52.487047000000,13.331355000000
S Anhalter Bahnhof (Berlin),070101001181,52.504538000000,13.382077000000
U Gneisenaustr. (Berlin),070101001188,52.491252000000,13.395382000000
